Brand,Condition,Fuel,Distance,Model,Price,Registered_City,Transaction_Type,Year
Suzuki,Used,CNG,1.0,Cultus VXL,430000.0,Karachi,Cash,2004.0
Honda,Used,Petrol,77880.0,Civic VTi Oriel,650000.0,Karachi,Cash,2003.0
Toyota,Used,Petrol,90000.0,Corolla GLI,1650000.0,Karachi,Cash,2015.0
Daihatsu,New,Petrol,85000.0,Hijet,845000.0,Attock,Cash,2013.0
Toyota,Used,Petrol,230000.0,Corolla XE,530000.0,Lahore,Cash,1998.0
Suzuki,Used,CNG,40000.0,Wagon R,250000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,97000.0,Mehran VX,355000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,60500.0,Alto,930000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,166000.0,Civic VTi,875000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,85000.0,Cultus VXL,725000.0,Karachi,Cash,2008.0
Hyundai,Used,Petrol,200000.0,Santro,540000.0,Lahore,Cash,2003.0
Daihatsu,Used,Petrol,100000.0,Charade,220000.0,Karachi,Cash,1986.0
Toyota,Used,Petrol,46000.0,Corolla XLI,1800000.0,Karachi,Cash,2016.0
Toyota,New,Petrol,123.0,Corolla XE,750000.0,Karachi,Cash,2000.0
Nissan,Used,CNG,10000.0,March,675000.0,Karachi,Cash,2006.0
Mitsubishi,Used,CNG,100000.0,Lancer,150000.0,Karachi,Cash,1987.0
Toyota,New,Petrol,142000.0,Passo,1025000.0,Karachi,Cash,2013.0
Toyota,Used,Petrol,68000.0,Vitz,1260000.0,Lahore,Cash,2011.0
Suzuki,Used,CNG,100000.0,Mehran VX,180000.0,Karachi,Cash,1993.0
Daihatsu,New,Petrol,56000.0,Esse,790000.0,Lahore,Cash,2013.0
Suzuki,Used,CNG,12000.0,FX,105000.0,Karachi,Cash,1987.0
Toyota,Used,Petrol,74000.0,Vitz,900000.0,Karachi,Cash,2005.0
Nissan,Used,Petrol,10000.0,Clipper,580000.0,Karachi,Cash,2009.0
Suzuki,Used,Petrol,120.0,Alto,410000.0,Karachi,Cash,2006.0
Honda,Used,Petrol,65000.0,Civic VTi Oriel Prosmatec,1370000.0,Karachi,Cash,2010.0
Honda,Used,CNG,130000.0,Civic EXi,650000.0,Karachi,Cash,2003.0
Suzuki,Used,Petrol,55000.0,Alto,580000.0,Karachi,Cash,2010.0
Honda,Used,Petrol,70000.0,Civic Prosmetic,1325000.0,Karachi,Cash,2005.0
Nissan,New,Petrol,1.0,Dayz,270000.0,Karachi,Installment/Leasing,2018.0
Daihatsu,Used,Petrol,160000.0,Mira,750000.0,Karachi,Cash,2008.0
Mazda,Used,CNG,2000.0,323,55000.0,Karachi,Cash,1980.0
Toyota,Used,Petrol,200.0,Platz,750000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,222222.0,Liana,625000.0,Lahore,Cash,2006.0
Other Brands,Used,CNG,120000.0,Other,520000.0,Karachi,Cash,2009.0
Other Brands,New,Petrol,56431.0,Other,1300000.0,Sialkot,Cash,2018.0
Mitsubishi,Used,CNG,1.0,Galant,440000.0,Karachi,Cash,1994.0
Honda,Used,Petrol,97000.0,Civic VTi Oriel Prosmatec,1485000.0,Lahore,Cash,2012.0
Suzuki,Used,Petrol,54000.0,Cultus VXR,775000.0,Karachi,Cash,2011.0
Hyundai,Used,CNG,115000.0,Santro,415000.0,Karachi,Cash,2005.0
Toyota,Used,CNG,1.0,Corolla XE,835000.0,Karachi,Cash,2005.0
Suzuki,New,Petrol,56000.0,Swift,1110000.0,Karachi,Cash,2013.0
Toyota,Used,Petrol,160000.0,Vitz,1280000.0,Lahore,Cash,2006.0
Toyota,Used,Petrol,26000.0,Corolla GLI,1675000.0,Karachi,Cash,2015.0
Toyota,Used,Petrol,50000.0,Corolla GLI,1450000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,88000.0,Cultus VXR,365000.0,Lahore,Cash,2005.0
Suzuki,Used,CNG,1.0,Khyber,300000.0,Karachi,Cash,1998.0
Daihatsu,Used,CNG,1.0,Cuore,360000.0,Karachi,Cash,2002.0
Honda,Used,Petrol,102000.0,Civic Prosmetic,1180000.0,Karachi,Cash,2010.0
Toyota,Used,Petrol,25000.0,Yaris,280000.0,Karachi,Installment/Leasing,2015.0
Mitsubishi,Used,Petrol,123000.0,Lancer,725000.0,Karachi,Cash,2005.0
Honda,Used,Petrol,56000.0,Civic VTi Oriel Prosmatec,1480000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,1.0,Accord,280000.0,Karachi,Cash,1987.0
Daihatsu,Used,Petrol,80000.0,Cuore,625000.0,Karachi,Cash,2010.0
Suzuki,Used,Petrol,52851.0,Cultus VXL,800000.0,Karachi,Cash,2013.0
Suzuki,New,Petrol,7.0,Cultus VXL,700000.0,Karachi,Installment/Leasing,2018.0
Suzuki,Used,CNG,74000.0,Cultus VXR,475000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,1.0,Bolan,470000.0,Karachi,Cash,2007.0
Honda,New,Petrol,97000.0,Civic VTi Oriel,1100000.0,Lahore,Cash,2007.0
Suzuki,Used,CNG,1000.0,Mehran VX,210000.0,Karachi,Cash,1995.0
Honda,Used,Petrol,95000.0,Accord,1350000.0,Karachi,Cash,2002.0
Suzuki,Used,Petrol,80000.0,FX,60000.0,Karachi,Cash,1988.0
Daihatsu,Used,Petrol,21000.0,Mira,1065000.0,Karachi,Cash,2013.0
Honda,Used,Petrol,103000.0,Civic EXi,775000.0,Karachi,Cash,2004.0
Toyota,Used,Petrol,69853.0,Corolla XLI,300000.0,Gujranwala,Installment/Leasing,2016.0
Mazda,Used,Petrol,124500.0,Scrum Wagon,950000.0,Karachi,Cash,2010.0
Suzuki,Used,Petrol,80000.0,Cultus VXL,710000.0,Karachi,Cash,2008.0
Honda,Used,Hybrid,132000.0,Fit,1175000.0,Lahore,Cash,2011.0
Honda,Used,Petrol,6700.0,Other,280000.0,Islamabad,Installment/Leasing,2010.0
Honda,New,Petrol,10000.0,City IVTEC,749999.0,Lahore,Cash,2004.0
Suzuki,Used,CNG,1.0,Khyber,220000.0,Karachi,Cash,1996.0
Mitsubishi,Used,Diesel,300000.0,Pajero,1380000.0,Lahore,Cash,1996.0
Daihatsu,Used,Petrol,10000.0,Cuore,320000.0,Karachi,Cash,1993.0
Daihatsu,Used,Petrol,63500.0,Mira,1100000.0,Karachi,Cash,2014.0
Toyota,Used,Petrol,1.0,Other,800000.0,Karachi,Cash,1974.0
Daihatsu,New,Petrol,3800.0,Mira,1260000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,51100.0,Mehran VX,580000.0,Lahore,Cash,2011.0
Honda,Used,CNG,25525.0,Civic VTi Oriel,625000.0,Karachi,Cash,1999.0
Suzuki,Used,Petrol,56000.0,Swift,960000.0,Karachi,Cash,2010.0
Honda,Used,Petrol,105000.0,Civic Prosmetic,1025000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,10000.0,Bolan,145000.0,Karachi,Cash,1984.0
Suzuki,Used,CNG,110000.0,Alto,415000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,52000.0,Alto,885000.0,Karachi,Cash,2010.0
KIA,Used,Petrol,4444.0,Sportage,720000.0,Islamabad,Cash,2003.0
Daihatsu,Used,Petrol,3000.0,Cuore,200000.0,Karachi,Installment/Leasing,2006.0
Suzuki,Used,CNG,200000.0,Bolan,380000.0,Karachi,Cash,1989.0
Suzuki,Used,CNG,100000.0,Mehran VX,120000.0,Karachi,Cash,1989.0
Honda,Used,Petrol,90000.0,City IVTEC,1050000.0,Karachi,Cash,2009.0
Mitsubishi,Used,Petrol,170000.0,Lancer,650000.0,Karachi,Cash,2005.0
Nissan,Used,Petrol,103400.0,March,500000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,78000.0,Cultus VXR,710000.0,Karachi,Cash,2010.0
Honda,Used,CNG,119000.0,Civic EXi,580000.0,Karachi,Cash,2001.0
Mazda,Used,Petrol,1000.0,RX8,300000.0,Karachi,Installment/Leasing,2007.0
Honda,Used,Petrol,91500.0,City IVTEC,1025000.0,Lahore,Cash,2007.0
Suzuki,Used,Petrol,65000.0,Swift,1175000.0,Lahore,Cash,2014.0
Toyota,Used,Petrol,80700.0,Vitz,1095000.0,Lahore,Cash,2010.0
Toyota,Used,Petrol,60000.0,Corolla XLI,1126000.0,Islamabad,Cash,2004.0
Suzuki,Used,CNG,70000.0,Alto,420000.0,Karachi,Cash,2005.0
Toyota,Used,Petrol,64174.0,Corolla GLI,1665000.0,Karachi,Cash,2014.0
Toyota,Used,Petrol,1.0,Starlet,200000.0,Karachi,Cash,1984.0
Suzuki,Used,Petrol,800.0,Bolan,140000.0,Rawalpindi,Installment/Leasing,2018.0
Honda,Used,CNG,10000.0,Other,160000.0,Karachi,Cash,1988.0
Suzuki,Used,CNG,1.0,Bolan,500000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,1.0,Cultus VXR,460000.0,Karachi,Cash,2005.0
Changan,Used,CNG,125.0,Chitral,530000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,68000.0,Alto,620000.0,Karachi,Cash,2010.0
Honda,Used,Hybrid,62000.0,Freed,1950000.0,Karachi,Cash,2012.0
Suzuki,Used,Hybrid,100000.0,Mehran VXR,350000.0,Karachi,Cash,2006.0
Suzuki,New,Petrol,14500.0,Mehran VXR,815000.0,Lahore,Cash,2018.0
Suzuki,Used,CNG,100000.0,Cultus VXR,465000.0,Karachi,Cash,2005.0
Honda,New,Petrol,73000.0,Civic VTi Oriel Prosmatec,1385000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,180000.0,Bolan,190000.0,Karachi,Cash,1988.0
Toyota,Used,Petrol,12.0,Passo,970000.0,Karachi,Cash,2010.0
Honda,Used,Petrol,189000.0,City IDSI,950000.0,Faisalabad,Cash,2006.0
Suzuki,Used,CNG,100000.0,Margalla,360000.0,Karachi,Cash,1994.0
Suzuki,Used,CNG,1.0,Margalla,320000.0,Karachi,Cash,1994.0
Suzuki,Used,CNG,900000.0,Cultus VXR,435000.0,Karachi,Cash,2005.0
Honda,New,Petrol,6.0,City IDSI,890000.0,Islamabad,Cash,2005.0
Toyota,Used,Petrol,146000.0,Premio,1550000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,30000.0,Cultus VXR,1070000.0,Karachi,Cash,2016.0
Suzuki,Used,Petrol,70000.0,Alto,460000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,34000.0,Corolla GLI,1975000.0,Karachi,Cash,2017.0
Suzuki,Used,Petrol,80000.0,FX,75000.0,Karachi,Cash,1984.0
Suzuki,Used,Petrol,89000.0,Cultus VXR,800000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,117227.0,Alto,370000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,80000.0,Cultus VXL,470000.0,Lahore,Cash,2004.0
Suzuki,New,Petrol,115000.0,Swift,1150000.0,Islamabad,Cash,2013.0
Honda,Used,CNG,146000.0,Civic EXi,550000.0,Karachi,Cash,1999.0
Daihatsu,Used,Petrol,33900.0,Other,1080000.0,Karachi,Cash,2017.0
Daihatsu,Used,Petrol,35400.0,Tanto,1050000.0,Karachi,Cash,2014.0
Honda,Used,Petrol,82000.0,Civic VTi Oriel Prosmatec,1850000.0,Karachi,Cash,2014.0
Suzuki,New,CNG,51786.0,Cultus VXR,748000.0,Karachi,Cash,2011.0
Toyota,Used,Petrol,84000.0,Corrolla Altis,1560000.0,Karachi,Cash,2011.0
Toyota,New,Petrol,51000.0,Vitz,995000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,22000.0,Mehran VX,300000.0,Karachi,Cash,2004.0
Toyota,Used,Petrol,94000.0,Corolla GLI,1650000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,165000.0,Alto,460000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,69766.0,Cultus VXR,860000.0,Karachi,Cash,2012.0
Suzuki,Used,CNG,1111.0,Bolan,390000.0,Karachi,Cash,1999.0
Daihatsu,Used,Petrol,76000.0,Mira,1120000.0,Karachi,Cash,2012.0
Nissan,Used,CNG,100000.0,Sunny,165000.0,Karachi,Cash,1988.0
Suzuki,Used,CNG,100000.0,Alto,360000.0,Hyderabad,Cash,2001.0
Suzuki,Used,CNG,75000.0,Cultus VXR,500000.0,Karachi,Cash,2004.0
Suzuki,Used,CNG,43000.0,Mehran VX,425000.0,Lahore,Cash,2011.0
Suzuki,Used,Hybrid,145000.0,Bolan,280000.0,Karachi,Cash,1991.0
Honda,Used,Petrol,91000.0,City IVTEC,1265000.0,Karachi,Cash,2010.0
Toyota,Used,CNG,1000000.0,Other,200000.0,Karachi,Cash,1978.0
Suzuki,Used,Petrol,61000.0,Liana,850000.0,Karachi,Cash,2012.0
Daihatsu,Used,Petrol,103000.0,Hijet,790000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,62750.0,Alto,675000.0,Lahore,Cash,2011.0
Toyota,New,Petrol,108000.0,Prius,1900000.0,Islamabad,Cash,2011.0
Toyota,Used,Petrol,175.0,Corolla Fielder,1150000.0,Karachi,Cash,1998.0
Honda,Used,Petrol,104000.0,City IVTEC,1270000.0,Lahore,Cash,2009.0
Suzuki,Used,Petrol,70000.0,Alto,560000.0,Karachi,Cash,2009.0
Suzuki,Used,Petrol,11000.0,Alto Lapin,1150000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,90000.0,Mehran VX,290000.0,Khairpur,Cash,2006.0
Suzuki,Used,Petrol,1.0,Every,860000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,70000.0,Cultus VXR,680000.0,Karachi,Cash,2010.0
Suzuki,New,Petrol,200.0,Wagon R,600000.0,Lahore,Installment/Leasing,2018.0
Honda,Used,Petrol,78500.0,Civic EXi,880000.0,Karachi,Cash,2005.0
Nissan,Used,Diesel,96000.0,X Trail,1550000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,1.0,FX,900000.0,Karachi,Cash,1988.0
Suzuki,Used,CNG,40000.0,Cultus VXR,460000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,123000.0,Baleno,330000.0,Karachi,Cash,1999.0
Suzuki,Used,CNG,124583.0,Alto,575000.0,Karachi,Cash,2010.0
Toyota,Used,Petrol,126000.0,Platz,650000.0,Karachi,Cash,2004.0
Honda,Used,Petrol,78000.0,City IVTEC,1130000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,170.0,Alto,435000.0,Karachi,Cash,2008.0
Daihatsu,Used,CNG,100000.0,Charade,150000.0,Karachi,Cash,1984.0
Honda,Used,Petrol,150000.0,Civic EXi,600000.0,Karachi,Cash,2001.0
Suzuki,Used,CNG,100000.0,Baleno,499000.0,Lahore,Cash,2005.0
Honda,New,Petrol,12345.0,Civic EXi,550000.0,Karachi,Cash,1998.0
Suzuki,Used,Petrol,98000.0,Cultus VXL,625000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,95000.0,Passo,890000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,123.0,Baleno,550000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,1.0,Alto,350000.0,Karachi,Cash,2002.0
Suzuki,Used,Hybrid,105000.0,Every,825000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,110000.0,Civic VTi Oriel Prosmatec,1275000.0,Lahore,Cash,2010.0
Suzuki,Used,CNG,106400.0,Alto,445000.0,Karachi,Cash,2008.0
Suzuki,Used,Hybrid,55555.0,Alto,210000.0,Lahore,Cash,1990.0
Daihatsu,Used,Diesel,100000.0,Charade,90000.0,Lahore,Cash,1984.0
FAW,Used,Petrol,16900.0,V2,975000.0,Karachi,Cash,2016.0
Suzuki,Used,Petrol,4578757.0,Mehran VXR,350000.0,Karachi,Cash,2008.0
Toyota,Used,Diesel,123454.0,Other,285000.0,Karachi,Cash,1951.0
Honda,Used,Petrol,170000.0,Civic VTi,750000.0,Karachi,Cash,2001.0
Suzuki,Used,CNG,50.0,Bolan,525000.0,Karachi,Cash,2010.0
Nissan,Used,CNG,10.0,Sunny,190000.0,Karachi,Cash,1987.0
Toyota,New,Petrol,20000.0,Corrolla Altis,1925000.0,Karachi,Cash,2015.0
Suzuki,New,Petrol,3800.0,Wagon R,1365000.0,Lahore,Cash,2018.0
Suzuki,Used,CNG,25000.0,Cultus VXR,500000.0,Karachi,Cash,2006.0
Changan,Used,CNG,12345.0,Other,310000.0,Karachi,Cash,2006.0
Mitsubishi,New,Petrol,1035000.0,Other,860000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,68000.0,Civic VTi Oriel Prosmatec,1950000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,91000.0,Swift,850000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,74650.0,Cultus VXR,780000.0,Karachi,Cash,2012.0
Honda,Used,CNG,1.0,Accord,210000.0,Karachi,Cash,1988.0
Toyota,Used,Petrol,1.0,Corolla GLI,860000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,700000.0,Corolla GLI,1560000.0,Islamabad,Cash,2013.0
Toyota,Used,Diesel,1.0,Land Cruiser,1700000.0,Karachi,Cash,1993.0
Honda,Used,Petrol,149000.0,City Vario,730000.0,Karachi,Cash,2003.0
Suzuki,Used,CNG,46000.0,Mehran VXR,375000.0,Karachi,Cash,2009.0
Suzuki,Used,CNG,100000.0,Cultus VXR,550000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,1.0,Khyber,180000.0,Karachi,Cash,1991.0
KIA,Used,Petrol,130000.0,Sportage,750000.0,Lahore,Cash,2004.0
Toyota,Used,CNG,150.0,Corolla XE,899999.0,Karachi,Cash,2005.0
Daihatsu,Used,CNG,100000.0,Cuore,470000.0,Karachi,Cash,2008.0
Honda,New,Petrol,10.0,City Aspire,400000.0,Karachi,Installment/Leasing,2018.0
Toyota,Used,CNG,500000.0,86,260000.0,Karachi,Cash,1986.0
Toyota,Used,Petrol,112700.0,Corolla XLI,1330000.0,Lahore,Cash,2013.0
Suzuki,New,Petrol,130000.0,Alto,525000.0,Karachi,Cash,2001.0
Toyota,Used,Petrol,55000.0,Corolla GLI,1890000.0,Karachi,Cash,2016.0
Suzuki,Used,CNG,2500.0,Margalla,335000.0,Karachi,Cash,1996.0
Toyota,Used,Petrol,1.0,Corolla Assista,1150000.0,Lahore,Cash,2000.0
Mitsubishi,Used,Petrol,100000.0,Minicab Bravo,770000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,55000.0,City IVTEC,1150000.0,Karachi,Cash,2011.0
Daihatsu,Used,CNG,1.0,Charade,275000.0,Karachi,Cash,1985.0
Toyota,Used,Hybrid,60000.0,Aqua,1650000.0,Islamabad,Cash,2012.0
Suzuki,Used,CNG,100000.0,Khyber,200000.0,Karachi,Cash,1992.0
Suzuki,Used,Petrol,35000.0,Wagon R,985000.0,Karachi,Cash,2015.0
Toyota,Used,CNG,100000.0,Vitz,750000.0,Karachi,Cash,1999.0
Toyota,Used,Petrol,104000.0,Vitz,1099000.0,Lahore,Cash,2012.0
Daihatsu,New,Petrol,46809.0,Hijet,855000.0,Karachi,Cash,2013.0
Nissan,Used,CNG,1.0,Sunny,250000.0,Karachi,Cash,1986.0
Toyota,Used,Petrol,710000.0,Passo,1250000.0,Karachi,Cash,2012.0
Toyota,Used,Petrol,100000.0,Platz,730000.0,Karachi,Cash,2003.0
Toyota,Used,CNG,222222.0,Corolla XE,760000.0,Islamabad,Cash,1998.0
Suzuki,Used,CNG,58000.0,Cultus VXR,380000.0,Karachi,Cash,2000.0
Suzuki,Used,CNG,5550.0,Mehran VXR,170000.0,Karachi,Cash,1989.0
Suzuki,Used,CNG,1000000.0,Khyber,140000.0,Karachi,Cash,1989.0
Honda,Used,Petrol,140000.0,Civic VTi,1000000.0,Karachi,Cash,2006.0
Honda,Used,Petrol,115000.0,City IVTEC,1225000.0,Karachi,Cash,2011.0
Toyota,New,Petrol,78000.0,Corolla GLI,1385000.0,Islamabad,Cash,2010.0
Suzuki,Used,Petrol,1.0,Mehran VX,180000.0,Karachi,Cash,1991.0
Toyota,Used,Petrol,786.0,Corolla GLI,850000.0,Karachi,Cash,1999.0
Suzuki,Used,Petrol,100000.0,Alto,410000.0,Lahore,Cash,2007.0
Toyota,Used,Petrol,68000.0,Vitz,1175000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,150000.0,Vitz,1350000.0,Karachi,Cash,2013.0
Honda,Used,Petrol,64000.0,Civic VTi Oriel Prosmatec,1900000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,2547.0,Cultus VXR,250000.0,Peshawar,Installment/Leasing,2018.0
Suzuki,Used,CNG,280820.0,Cultus VXL,485000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,1.0,Mehran VX,330000.0,Lahore,Cash,2006.0
Daihatsu,Used,Petrol,88000.0,Mira,1050000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,90.0,Cultus VXR,825000.0,Karachi,Cash,2011.0
Toyota,Used,Hybrid,71500.0,Aqua,1645000.0,Lahore,Cash,2013.0
Suzuki,New,Petrol,21000.0,Cultus VXL,1090000.0,Karachi,Cash,2017.0
Suzuki,Used,CNG,55000.0,FX,100000.0,Karachi,Cash,1986.0
Suzuki,New,CNG,1.0,Bolan,330000.0,Karachi,Cash,1985.0
Daihatsu,Used,Petrol,1.0,Charade,225000.0,Karachi,Cash,1989.0
Daihatsu,Used,Petrol,40000.0,Mira,1200000.0,Karachi,Installment/Leasing,2017.0
Honda,Used,Petrol,92000.0,Airwave,1215000.0,Rawalpindi,Cash,2007.0
Suzuki,Used,CNG,1.0,Cultus VXR,435000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,92000.0,Alto,560000.0,Karachi,Cash,2009.0
Suzuki,Used,CNG,12000.0,Bolan,440000.0,Karachi,Cash,2004.0
Suzuki,Used,CNG,45000.0,Cultus VXR,390000.0,Karachi,Cash,2000.0
Toyota,Used,CNG,485684.0,Corolla GLI,765000.0,Karachi,Cash,1999.0
Mitsubishi,Used,Petrol,100000.0,Ek Wagon,700000.0,Karachi,Cash,2007.0
Toyota,Used,CNG,76000.0,Corolla XLI,990000.0,Karachi,Cash,2009.0
Suzuki,Used,CNG,80000.0,Cultus VXR,450000.0,Karachi,Cash,2005.0
Toyota,New,CNG,80000.0,Corolla XLI,1250000.0,Islamabad,Cash,2005.0
Suzuki,Used,CNG,1.0,Bolan,370000.0,Karachi,Cash,1999.0
Daihatsu,Used,Petrol,1.0,Hijet,930000.0,Karachi,Cash,2012.0
Suzuki,Used,CNG,200000.0,Margalla,259000.0,Karachi,Cash,1994.0
Suzuki,Used,CNG,144000.0,Bolan,350000.0,Karachi,Cash,1999.0
Suzuki,Used,CNG,100000.0,Khyber,290000.0,Karachi,Cash,1997.0
Suzuki,New,CNG,76000.0,Alto,460000.0,Karachi,Cash,2008.0
Daihatsu,Used,CNG,1000.0,Cuore,540000.0,Karachi,Cash,2008.0
Daihatsu,Used,Petrol,89000.0,Other,110000.0,Karachi,Cash,1986.0
Toyota,Used,Petrol,99600.0,Corolla GLI,1525000.0,Karachi,Cash,2012.0
Toyota,Used,Petrol,100000.0,Vitz,1030000.0,Karachi,Cash,2014.0
Nissan,Used,Petrol,11750.0,Clipper,625000.0,Karachi,Cash,2009.0
Honda,New,Petrol,112000.0,City IVTEC,1290000.0,Lahore,Cash,2010.0
Honda,Used,CNG,12345.0,Civic EXi,580000.0,Karachi,Cash,1996.0
Suzuki,Used,Petrol,95000.0,Swift,269000.0,Karachi,Cash,1989.0
Toyota,Used,Diesel,50000.0,Land Cruiser,800000.0,Islamabad,Cash,1988.0
Suzuki,Used,Petrol,95000.0,Cultus VXR,510000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,150000.0,Other,350000.0,Karachi,Cash,1982.0
Suzuki,Used,CNG,100000.0,Cultus VXR,655000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,121413.0,Prado,1300000.0,Karachi,Cash,1993.0
Daihatsu,Used,CNG,112000.0,Cuore,535000.0,Karachi,Cash,2008.0
Toyota,Used,Hybrid,160000.0,Prius,1400000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,1.0,Mehran VX,150000.0,Karachi,Cash,1992.0
Daihatsu,Used,Petrol,123456.0,Charade,120000.0,Karachi,Cash,1984.0
Suzuki,Used,CNG,58000.0,Mehran VX,395000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,80000.0,Cultus VXR,620000.0,Karachi,Cash,2008.0
Nissan,Used,CNG,1.0,Sunny,320000.0,Karachi,Installment/Leasing,1986.0
Suzuki,Used,Petrol,78000.0,Cultus VXR,550000.0,Karachi,Cash,2008.0
Suzuki,Used,Hybrid,72000.0,Cultus VXR,765000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,27500.0,Civic VTi,1650000.0,Karachi,Cash,2014.0
Toyota,Used,Petrol,40231.0,Passo,1110000.0,Karachi,Cash,2011.0
Toyota,Used,Petrol,85000.0,Probox,1050000.0,Islamabad,Cash,2005.0
Toyota,Used,Petrol,12345.0,Corolla XE,565000.0,Faisalabad,Cash,1989.0
Suzuki,Used,Petrol,43600.0,Mehran VXR,705000.0,Islamabad,Cash,2016.0
Daihatsu,Used,Petrol,20500.0,Mira,1230000.0,Karachi,Cash,2014.0
Suzuki,New,Petrol,12000.0,Mehran VX,265000.0,Karachi,Cash,1994.0
Honda,Used,Petrol,27000.0,City Aspire,1785000.0,Karachi,Cash,2016.0
Mercedes,Used,Petrol,70000.0,C Class,1045000.0,Karachi,Cash,2000.0
Honda,Used,CNG,100000.0,Civic EXi,220000.0,Karachi,Cash,1990.0
KIA,Used,Petrol,90000.0,Pride,250000.0,Karachi,Cash,1996.0
Suzuki,New,CNG,200000.0,FX,140000.0,Karachi,Cash,1985.0
Daihatsu,Used,Petrol,18895.0,Esse,280000.0,Karachi,Installment/Leasing,2007.0
Nissan,Used,CNG,1999.0,Other,170000.0,Karachi,Cash,1987.0
Toyota,Used,Petrol,100000.0,Corrolla Altis,1050000.0,Karachi,Cash,2004.0
Daihatsu,Used,Petrol,6000.0,Charade,90000.0,Karachi,Cash,1984.0
Suzuki,Used,CNG,5656565.0,Khyber,120000.0,Karachi,Cash,1989.0
Suzuki,New,Petrol,10000.0,Wagon R,250000.0,Karachi,Installment/Leasing,2018.0
Suzuki,New,CNG,34000.0,Alto,750000.0,Karachi,Cash,2011.0
Nissan,Used,Petrol,5000.0,Dayz Highway Star,1425000.0,Karachi,Cash,2017.0
Honda,Used,Petrol,12356.0,Civic EXi,630000.0,Nowshera,Cash,1996.0
Toyota,New,Petrol,100.0,Vitz,1099000.0,Karachi,Cash,2004.0
Honda,Used,Petrol,200000.0,Civic EXi,650000.0,Karachi,Cash,2000.0
Toyota,Used,Petrol,100000.0,Platz,730000.0,Karachi,Cash,2003.0
Daihatsu,Used,Petrol,78000.0,Hijet,1000000.0,Karachi,Cash,2018.0
Honda,Used,Petrol,17000.0,City IVTEC,1700000.0,Karachi,Cash,2017.0
Suzuki,Used,Petrol,600000.0,Mehran VX,375000.0,Karachi,Cash,2009.0
Nissan,New,Petrol,73000.0,Kix,885000.0,Karachi,Cash,2017.0
Nissan,Used,Petrol,93000.0,Dayz Highway Star,1175000.0,Karachi,Cash,2014.0
Suzuki,Used,CNG,21746.0,Alto,460000.0,Lahore,Cash,2008.0
Daihatsu,Used,CNG,95000.0,Cuore,520000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,1.0,Alto,100000.0,Bahawalpur,Installment/Leasing,2009.0
Suzuki,Used,CNG,94000.0,Carry,310000.0,Lahore,Cash,1984.0
Honda,Used,Petrol,135400.0,City IDSI,940000.0,Lahore,Cash,2007.0
